circuit,variant,p,algorithm,input_tcount,output_tcount,total_exec_ms,total_exec_s,overall_exec_s,pairs_tested,sketch_filtered,sketch_skip_reuse,full_after_sketch,full_after_sketch_rate_pct,filtered_miss,nullspace_runs,rebuild_count,local_add_count,basis_update_count,basis_reuse_rate_pct,aa_ms,sketch_ms,sketch_build_ms,sketch_basis_ms,sketch_mem_ms,sketch_other_ms,chi_update_ms,basis_work_ms,nullspace_ms,sketch_rej_rate_pct,avg_sketch_rows,avg_sketch_basis,avg_affected_rows,avg_active_rows,reuse_mem_reject,reuse_ns_runs,reuse_no_pair_y,reuse_no_reduce,reuse_reduced,reuse_mem_rej_rate_pct,reuse_no_red_rate_pct,fail_count,outfile
barenco_tof_5.tfc,reuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_30,40,34,236,0.236,0.307198,715,706,0,9,1.259,6,3,9,0,9,0.000,0.049,230.604,21.586,0.34,0,208.678,2.502,2.502,0.778,98.7413,1220.13,31.4336,1699.62,1483.33,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_5_lx2_dynamic_repair_chi_packed_aa_sketch_30.out
barenco_tof_5.tfc,noreuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30,40,34,236,0.236,0.307533,715,706,0,9,1.259,6,3,9,0,9,0.000,0.05,230.677,22.135,0.219,0,208.323,2.608,2.608,0.788,98.7413,1220.13,31.4336,0,1483.33,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_5_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30.out
barenco_tof_10.tfc,baseline,,lx2_dynamic_repair_chi_packed_aa,100,84,11214,11.214,23.8961,4756,,,4756,100.000,4748,8,4001,755,4756,15.875,0.453,,,,,,11020.5,11020.5,19.386,,,,22072.6,39261.3,,,,,,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa.out
barenco_tof_10.tfc,reuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_3,100,84,10405,10.405,23.063,4756,1213,0,3543,74.495,3535,8,3043,500,3543,14.112,0.421,2216.76,1173.95,15.147,0.002,1027.65,8032.97,8032.97,18.246,25.5046,1178.33,63.8305,23672.4,36685.6,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_3.out
barenco_tof_10.tfc,noreuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3,100,84,12936,12.936,25.6259,4756,1213,0,3543,74.495,3535,8,3543,0,3543,0.000,0.388,2192.8,1156.11,15.19,0.002,1021.49,10595.7,10595.7,17.542,25.5046,1178.33,63.8305,0,36685.6,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3.out
barenco_tof_10.tfc,reuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_5,100,84,10749,10.749,23.4193,4756,2595,0,2161,45.437,2153,8,1802,359,2161,16.613,0.5,3861.75,1596.54,75.048,0,2190.17,6732.51,6732.51,22.98,54.5627,1963.46,70.5679,24407.2,30154.7,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_5.out
barenco_tof_10.tfc,noreuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5,100,84,9199,9.199,21.9321,4756,2595,0,2161,45.437,2153,8,2161,0,2161,0.000,0.427,2875.91,1178.13,20.456,0.008,1677.32,6204.84,6204.84,19.06,54.5627,1963.46,70.5679,0,30154.7,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5.out
barenco_tof_10.tfc,reuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_8,100,84,5959,5.959,18.6283,4756,3667,0,1089,22.897,1081,8,881,208,1089,19.100,0.419,3853.29,1174.81,25.099,0.005,2653.38,2019.21,2019.21,17.043,77.1026,3141.42,75.2683,23506.7,22203.6,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_8.out
barenco_tof_10.tfc,noreuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8,100,84,6259,6.259,18.8957,4756,3667,0,1089,22.897,1081,8,1089,0,1089,0.000,0.278,3713.79,1129.58,22.482,0.001,2561.73,2478.92,2478.92,13.383,77.1026,3141.42,75.2683,0,22203.6,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8.out
barenco_tof_10.tfc,reuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_10,100,84,6334,6.334,19.0135,4756,4007,0,749,15.749,741,8,614,135,749,18.024,0.476,4628.7,1238.63,37.83,0.002,3352.24,1613.27,1613.27,23.889,84.2515,3926.62,76.9813,23230,19158.5,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_10.out
barenco_tof_10.tfc,noreuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10,100,84,6065,6.065,18.7432,4756,4007,0,749,15.749,741,8,749,0,749,0.000,0.322,4341.46,1134.81,23.906,0,3182.75,1663.92,1663.92,13.528,84.2515,3926.62,76.9813,0,19158.5,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10.out
barenco_tof_10.tfc,reuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_13,100,84,6441,6.441,19.1154,4756,4303,0,453,9.525,445,8,379,74,453,16.336,0.444,5461.32,1199.3,35.173,0,4226.85,907.21,907.21,19.474,90.4752,5104.59,78.7122,22533.8,16397.2,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_13.out
barenco_tof_10.tfc,noreuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13,100,84,6587,6.587,19.2595,4756,4303,0,453,9.525,445,8,453,0,453,0.000,0.409,5378.61,1162.43,29.171,0.001,4187.02,1142.4,1142.4,17.513,90.4752,5104.59,78.7122,0,16397.2,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13.out
barenco_tof_10.tfc,reuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_15,100,84,7139,7.139,19.8237,4756,4421,0,335,7.044,327,8,285,50,335,14.925,0.456,6320.56,1234.64,45.316,0.003,5040.6,744.698,744.698,21.357,92.9563,5889.63,79.4603,21769.7,15087.4,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_15.out
barenco_tof_10.tfc,noreuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15,100,84,7738,7.738,20.4204,4756,4421,0,335,7.044,327,8,335,0,335,0.000,0.483,6510.62,1288.3,57.306,0,5165.01,1149.54,1149.54,23.16,92.9563,5889.63,79.4603,0,15087.4,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15.out
barenco_tof_10.tfc,reuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_20,100,84,7776,7.776,20.4463,4756,4594,0,162,3.406,154,8,150,12,162,7.407,0.324,7465.76,1130.52,29.356,0.001,6305.89,267.09,267.09,12.804,96.5938,7852.73,80.7307,20565.3,13151.5,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_20.out
barenco_tof_10.tfc,noreuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20,100,84,7950,7.950,20.6264,4756,4594,0,162,3.406,154,8,162,0,162,0.000,0.38,7490.57,1151.19,33.592,0,6305.79,405.219,405.219,16.721,96.5938,7852.73,80.7307,0,13151.5,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20.out
barenco_tof_10.tfc,reuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_25,100,84,9124,9.124,21.7547,4756,4664,0,92,1.934,84,8,88,4,92,4.348,0.286,8928.48,1135.04,30.633,0,7762.8,155.602,155.602,12.948,98.0656,9815.59,81.4285,18562.5,11614.5,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_25.out
barenco_tof_10.tfc,noreuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25,100,84,9305,9.305,21.9966,4756,4664,0,92,1.934,84,8,92,0,92,0.000,0.325,9068.81,1145.39,31.63,0.001,7891.78,193.678,193.678,13.692,98.0656,9815.59,81.4285,0,11614.5,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25.out
barenco_tof_10.tfc,reuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_30,100,84,11912,11.912,24.6008,4756,4716,0,40,0.841,32,8,40,0,40,0.000,0.473,11708.8,1313.05,73.528,0,10322.2,138.323,138.323,22.983,99.159,11778.9,81.8108,15829.5,10991.4,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_30.out
barenco_tof_10.tfc,noreuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30,100,84,10828,10.828,23.5043,4756,4716,0,40,0.841,32,8,40,0,40,0.000,0.414,10638.8,1161.85,41.552,0.001,9435.38,135.064,135.064,18.231,99.159,11778.9,81.8108,0,10991.4,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/barenco_tof_10_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30.out
gf2^4_mult.tfc,baseline,,lx2_dynamic_repair_chi_packed_aa,68,54,370,0.370,0.404219,1465,,,1465,100.000,1460,5,1161,304,1465,20.751,0.071,,,,,,359.096,359.096,0.788,,,,2213.97,3664.21,,,,,,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa.out
gf2^4_mult.tfc,reuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_3,68,54,295,0.295,0.329044,1465,40,0,1425,97.270,1420,5,1145,280,1425,19.649,0.058,55.746,23.562,0.035,0.001,32.148,230.715,230.715,0.63,2.73038,111.655,30.8635,2254.3,3714.61,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_3.out
gf2^4_mult.tfc,noreuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3,68,54,626,0.626,0.67526,1465,40,0,1425,97.270,1420,5,1425,0,1425,0.000,0.072,94.254,40.321,0.877,0,53.056,520.179,520.179,0.794,2.73038,111.655,30.8635,0,3714.61,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3.out
gf2^4_mult.tfc,reuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_5,68,54,477,0.477,0.529869,1465,258,0,1207,82.389,1202,5,999,208,1207,17.233,0.073,131.143,39.583,4.82,0,86.74,334.598,334.598,0.77,17.6109,184.165,41.0744,2349.29,3610.11,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_5.out
gf2^4_mult.tfc,noreuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5,68,54,577,0.577,0.630445,1465,258,0,1207,82.389,1202,5,1207,0,1207,0.000,0.073,132.458,40.707,4.697,0.004,87.05,433.83,433.83,0.795,17.6109,184.165,41.0744,0,3610.11,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5.out
gf2^4_mult.tfc,reuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_8,68,54,349,0.349,0.402178,1465,898,0,567,38.703,562,5,496,71,567,12.522,0.074,180.578,40.247,7.137,0.002,133.192,159.124,159.124,0.801,61.2969,293.636,47.4478,2572.92,3208.38,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_8.out
gf2^4_mult.tfc,noreuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8,68,54,316,0.316,0.353612,1465,898,0,567,38.703,562,5,567,0,567,0.000,0.074,141.257,32.072,2.943,0,106.242,166.391,166.391,0.812,61.2969,293.636,47.4478,0,3208.38,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8.out
gf2^4_mult.tfc,reuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_10,68,54,309,0.309,0.362436,1465,1132,0,333,22.730,328,5,296,37,333,11.111,0.072,210.67,40.147,7.286,0.002,163.235,89.959,89.959,0.781,77.2696,367.031,48.9713,2623.3,2925.05,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_10.out
gf2^4_mult.tfc,noreuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10,68,54,201,0.201,0.235777,1465,1132,0,333,22.730,328,5,333,0,333,0.000,0.066,126.409,24.505,0.273,0,101.631,67.616,67.616,0.721,77.2696,367.031,48.9713,0,2925.05,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10.out
gf2^4_mult.tfc,reuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_13,68,54,179,0.179,0.211359,1465,1285,0,180,12.287,175,5,156,24,180,13.333,0.046,147.678,23.309,0.349,0,124.02,26.799,26.799,0.459,87.7133,476.735,50.0369,2537.33,2597.68,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_13.out
gf2^4_mult.tfc,noreuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13,68,54,314,0.314,0.367133,1465,1285,0,180,12.287,175,5,180,0,180,0.000,0.077,251.977,40.5,7.044,0.002,204.431,53.749,53.749,0.808,87.7133,476.735,50.0369,0,2597.68,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13.out
gf2^4_mult.tfc,reuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_15,68,54,193,0.193,0.226482,1465,1342,0,123,8.396,118,5,105,18,123,14.634,0.058,166.816,23.904,0.423,0,142.489,19.72,19.72,0.62,91.6041,550.206,50.415,2573.64,2510.23,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_15.out
gf2^4_mult.tfc,noreuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15,68,54,326,0.326,0.379067,1465,1342,0,123,8.396,118,5,123,0,123,0.000,0.076,281.55,42.207,7.054,0,232.289,36.443,36.443,0.783,91.6041,550.206,50.415,0,2510.23,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15.out
gf2^4_mult.tfc,reuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_20,68,54,222,0.222,0.256154,1465,1407,0,58,3.959,53,5,45,13,58,22.414,0.057,207.795,24.013,0.474,0,183.308,8.333,8.333,0.623,96.041,733.18,50.9338,2011.28,1996.22,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_20.out
gf2^4_mult.tfc,noreuse,20,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20,68,54,371,0.371,0.429153,1465,1407,0,58,3.959,53,5,58,0,58,0.000,0.073,348.154,40.663,7.255,0,300.236,15.565,15.565,0.813,96.041,733.18,50.9338,0,1996.22,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_20.out
gf2^4_mult.tfc,reuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_25,68,54,431,0.431,0.484257,1465,1433,0,32,2.184,27,5,26,6,32,18.750,0.073,416.247,39.171,7.408,0,369.668,7.132,7.132,0.797,97.8157,916.299,51.1932,1748.19,1714.62,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_25.out
gf2^4_mult.tfc,noreuse,25,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25,68,54,433,0.433,0.485908,1465,1433,0,32,2.184,27,5,32,0,32,0.000,0.069,416.63,39.339,7.366,0.002,369.923,8.545,8.545,0.821,97.8157,916.299,51.1932,0,1714.62,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_25.out
gf2^4_mult.tfc,reuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_30,68,54,496,0.496,0.550479,1465,1448,0,17,1.160,12,5,14,3,17,17.647,0.074,484.938,40.598,7.478,0,436.862,3.787,3.787,0.832,98.8396,1099.79,51.3529,1024.06,1243.24,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_30.out
gf2^4_mult.tfc,noreuse,30,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30,68,54,497,0.497,0.550089,1465,1448,0,17,1.160,12,5,17,0,17,0.000,0.069,484.727,39.839,7.486,0.002,437.4,4.412,4.412,0.821,98.8396,1099.79,51.3529,0,1243.24,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^4_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_30.out
gf2^5_mult.tfc,baseline,,lx2_dynamic_repair_chi_packed_aa,115,88,3844,3.844,3.99733,5763,,,5763,100.000,5754,9,4753,1010,5763,17.526,0.172,,,,,,3786.37,3786.37,3.815,,,,3865.94,6447.13,,,,,,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^5_mult_lx2_dynamic_repair_chi_packed_aa.out
gf2^5_mult.tfc,reuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_3,115,88,3225,3.225,3.37704,5763,133,0,5630,97.692,5621,9,4707,923,5630,16.394,0.111,444.874,164.213,5.872,0.001,274.788,2737.65,2737.65,2.487,2.30783,195.604,53.3701,3926.01,6487.97,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^5_mult_lx2_dynamic_repair_chi_packed_aa_sketch_3.out
gf2^5_mult.tfc,noreuse,3,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3,115,88,3927,3.927,4.08188,5763,133,0,5630,97.692,5621,9,5630,0,5630,0.000,0.124,446.846,165.262,5.963,0,275.621,3437.43,3437.43,2.54,2.30783,195.604,53.3701,0,6487.97,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^5_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_3.out
gf2^5_mult.tfc,reuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_5,115,88,2738,2.738,2.8885,5763,1184,0,4579,79.455,4570,9,3786,793,4579,17.318,0.117,637.978,162.266,24.124,0.002,451.586,2061.5,2061.5,2.447,20.5449,323.39,69.1707,3900.6,5968.97,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^5_mult_lx2_dynamic_repair_chi_packed_aa_sketch_5.out
gf2^5_mult.tfc,noreuse,5,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5,115,88,4281,4.281,4.43426,5763,1184,0,4579,79.455,4570,9,4579,0,4579,0.000,0.177,793.679,206.634,61.804,0.002,525.239,3434.37,3434.37,3.793,20.5449,323.39,69.1707,0,5968.97,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^5_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_5.out
gf2^5_mult.tfc,reuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_8,115,88,2447,2.447,2.60258,5763,3312,0,2451,42.530,2442,9,1995,456,2451,18.605,0.176,1060.05,202.112,82.824,0.002,775.107,1342.32,1342.32,3.983,57.4701,516.278,78.8634,3767.18,5026.32,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^5_mult_lx2_dynamic_repair_chi_packed_aa_sketch_8.out
gf2^5_mult.tfc,noreuse,8,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8,115,88,2824,2.824,2.97895,5763,3312,0,2451,42.530,2442,9,2451,0,2451,0.000,0.178,1054.14,201.614,80.411,0,772.111,1725,1725,4.017,57.4701,516.278,78.8634,0,5026.32,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^5_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_8.out
gf2^5_mult.tfc,reuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_10,115,88,1677,1.677,1.83077,5763,4121,0,1642,28.492,1633,9,1345,297,1642,18.088,0.121,1041.05,165.41,38.575,0.001,837.065,607.858,607.858,2.468,71.5079,645.296,81.4841,3777.11,4630.44,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^5_mult_lx2_dynamic_repair_chi_packed_aa_sketch_10.out
gf2^5_mult.tfc,noreuse,10,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10,115,88,2694,2.694,2.84863,5763,4121,0,1642,28.492,1633,9,1642,0,1642,0.000,0.176,1384.74,225.244,131.095,0,1028.4,1267.49,1267.49,3.882,71.5079,645.296,81.4841,0,4630.44,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^5_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_10.out
gf2^5_mult.tfc,reuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_13,115,88,1815,1.815,1.97202,5763,4896,0,867,15.044,858,9,706,161,867,18.570,0.167,1374.64,180.353,68.656,0.001,1125.63,405.293,405.293,3.381,84.9558,838.688,83.4661,3802.07,4132.15,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^5_mult_lx2_dynamic_repair_chi_packed_aa_sketch_13.out
gf2^5_mult.tfc,noreuse,13,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13,115,88,1663,1.663,1.81792,5763,4896,0,867,15.044,858,9,867,0,867,0.000,0.112,1259.1,163.953,40.329,0,1054.82,379.118,379.118,2.432,84.9558,838.688,83.4661,0,4132.15,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^5_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_13.out
gf2^5_mult.tfc,reuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_15,115,88,1623,1.623,1.7775,5763,5172,0,591,10.255,582,9,478,113,591,19.120,0.116,1400.07,163.67,41.931,0,1194.46,198.072,198.072,2.497,89.7449,967.479,84.189,3790.75,3872.64,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^5_mult_lx2_dynamic_repair_chi_packed_aa_sketch_15.out
gf2^5_mult.tfc,noreuse,15,lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15,115,88,1671,1.671,1.82131,5763,5172,0,591,10.255,582,9,591,0,591,0.000,0.1,1399.65,163.494,41.282,0,1194.88,248.978,248.978,2.265,89.7449,967.479,84.189,0,3872.64,0,0,0,0,0,,,0,/home/ryo-mtmt/TOpt/forme/sketch_experiments/aa_sketch_detail_20260618_032309/logs/gf2^5_mult_lx2_dynamic_repair_chi_packed_aa_sketch_noreuse_15.out
